nom_commune_postal,latitude,longitude,code_postal,code_commune_INSEE,nom_departement,nom_département
BIENVILLERS AU BOIS,50.1663319359,2.60896396672,62111,62130,Pas-de-Calais,Pas-de-Calais
BIHUCOURT,50.1268891083,2.80101394028,62121,62131,Pas-de-Calais,Pas-de-Calais
BILLY BERCLAU,50.5196248764,2.86674896884,62138,62132,Pas-de-Calais,Pas-de-Calais
BILLY MONTIGNY,50.4151791054,2.90828984537,62420,62133,Pas-de-Calais,Pas-de-Calais
BIMONT,50.540978292,1.90966011141,62650,62134,Pas-de-Calais,Pas-de-Calais
BLAIRVILLE,50.2182216387,2.71384024388,62173,62135,Pas-de-Calais,Pas-de-Calais
BLANGERVAL BLANGERMONT,50.3244181723,2.22103571725,62270,62137,Pas-de-Calais,Pas-de-Calais
BLANGERVAL BLANGERMONT,50.3244181723,2.22103571725,62270,62137,Pas-de-Calais,Pas-de-Calais
BLANGY SUR TERNOISE,50.423805898,2.17392910662,62770,62138,Pas-de-Calais,Pas-de-Calais
BLENDECQUES,50.7159944346,2.27536301448,62575,62139,Pas-de-Calais,Pas-de-Calais
BLEQUIN,50.6645152898,1.97143085721,62380,62140,Pas-de-Calais,Pas-de-Calais
BLESSY,50.6164683999,2.33114392012,62120,62141,Pas-de-Calais,Pas-de-Calais
BLINGEL,50.4051757793,2.15016843833,62770,62142,Pas-de-Calais,Pas-de-Calais
BOFFLES,50.2567972494,2.19943270366,62390,62143,Pas-de-Calais,Pas-de-Calais
BOIRY BECQUERELLE,50.2137016789,2.82007955522,62128,62144,Pas-de-Calais,Pas-de-Calais
BOIRY NOTRE DAME,50.2739296431,2.94252395946,62156,62145,Pas-de-Calais,Pas-de-Calais
BOIRY ST MARTIN,50.1926802634,2.75913608882,62175,62146,Pas-de-Calais,Pas-de-Calais
BOIRY STE RICTRUDE,50.2004598383,2.74639343282,62175,62147,Pas-de-Calais,Pas-de-Calais
BOIS BERNARD,50.3775317977,2.91332273733,62320,62148,Pas-de-Calais,Pas-de-Calais
BOISDINGHEM,50.7490608016,2.09427817413,62500,62149,Pas-de-Calais,Pas-de-Calais
BOISJEAN,50.4084556449,1.78127372492,62170,62150,Pas-de-Calais,Pas-de-Calais
BOISLEUX AU MONT,50.212571363,2.77755045242,62175,62151,Pas-de-Calais,Pas-de-Calais
BOISLEUX ST MARC,50.212910679,2.79651597969,62175,62152,Pas-de-Calais,Pas-de-Calais
BOMY,50.5693776323,2.22407829439,62960,62153,Pas-de-Calais,Pas-de-Calais
BONNIERES,50.2370246537,2.26837260211,62270,62154,Pas-de-Calais,Pas-de-Calais
BONNINGUES LES ARDRES,50.7756349885,2.0218630949,62890,62155,Pas-de-Calais,Pas-de-Calais
BONNINGUES LES CALAIS,50.8931678254,1.77107438801,62340,62156,Pas-de-Calais,Pas-de-Calais
BOUBERS LES HESMOND,50.4791206101,1.94657771886,62990,62157,Pas-de-Calais,Pas-de-Calais
BOUBERS SUR CANCHE,50.2910196847,2.236634893,62270,62158,Pas-de-Calais,Pas-de-Calais
BOULOGNE SUR MER,50.7271332663,1.60756334802,62200,62160,Pas-de-Calais,Pas-de-Calais
BOUQUEHAULT,50.8160934944,1.89974480886,62340,62161,Pas-de-Calais,Pas-de-Calais
BOURECQ,50.5769348477,2.43571250001,62190,62162,Pas-de-Calais,Pas-de-Calais
BOURET SUR CANCHE,50.2684109099,2.32331979143,62270,62163,Pas-de-Calais,Pas-de-Calais
BOURLON,50.180525748,3.12077414192,62860,62164,Pas-de-Calais,Pas-de-Calais
BOURNONVILLE,50.698274703,1.84604616577,62240,62165,Pas-de-Calais,Pas-de-Calais
BOURS,50.4489923653,2.40723757367,62550,62166,Pas-de-Calais,Pas-de-Calais
BOURSIN,50.7705251422,1.82549104115,62132,62167,Pas-de-Calais,Pas-de-Calais
BOURTHES,50.6133691642,1.93499522484,62650,62168,Pas-de-Calais,Pas-de-Calais
BOUVELINGHEM,50.7353867231,2.03289516346,62380,62169,Pas-de-Calais,Pas-de-Calais
BOUVIGNY BOYEFFLES,50.4230685525,2.67309987765,62172,62170,Pas-de-Calais,Pas-de-Calais
BOYAVAL,50.4727096061,2.31189396331,62134,62171,Pas-de-Calais,Pas-de-Calais
BOYELLES,50.1972799281,2.82057343929,62128,62172,Pas-de-Calais,Pas-de-Calais
BREBIERES,50.3380926792,3.0195549694,62117,62173,Pas-de-Calais,Pas-de-Calais
BREMES,50.8476447565,1.955614931,62610,62174,Pas-de-Calais,Pas-de-Calais
BREVILLERS,50.3473733228,2.02124878449,62140,62175,Pas-de-Calais,Pas-de-Calais
BREXENT ENOCQ,50.5075872573,1.72093733978,62170,62176,Pas-de-Calais,Pas-de-Calais
BRIMEUX,50.4355050534,1.83617898169,62170,62177,Pas-de-Calais,Pas-de-Calais
BRUAY LA BUISSIERE,50.4903167839,2.55205338028,62700,62178,Pas-de-Calais,Pas-de-Calais
BRUAY LA BUISSIERE,50.4903167839,2.55205338028,62700,62178,Pas-de-Calais,Pas-de-Calais
BRUNEMBERT,50.7149478254,1.88770340365,62240,62179,Pas-de-Calais,Pas-de-Calais
BRIAS,50.4112336365,2.38520158695,62130,62180,Pas-de-Calais,Pas-de-Calais
BUCQUOY,50.1459428141,2.69722641414,62116,62181,Pas-de-Calais,Pas-de-Calais
BUIRE AU BOIS,50.2633672835,2.15308709023,62390,62182,Pas-de-Calais,Pas-de-Calais
BUIRE LE SEC,50.3932227275,1.82311982724,62870,62183,Pas-de-Calais,Pas-de-Calais
BUISSY,50.2010903848,3.02979862167,62860,62184,Pas-de-Calais,Pas-de-Calais
BULLECOURT,50.1927400368,2.92876143561,62128,62185,Pas-de-Calais,Pas-de-Calais
BULLY LES MINES,50.4451131556,2.71911165536,62160,62186,Pas-de-Calais,Pas-de-Calais
BUNEVILLE,50.3246078076,2.34815051856,62130,62187,Pas-de-Calais,Pas-de-Calais
BURBURE,50.5320822618,2.46231135416,62151,62188,Pas-de-Calais,Pas-de-Calais
BUS,50.0637422666,2.96369120352,62124,62189,Pas-de-Calais,Pas-de-Calais
BUSNES,50.588902264,2.51386787052,62350,62190,Pas-de-Calais,Pas-de-Calais
CAFFIERS,50.843543317,1.81075267365,62132,62191,Pas-de-Calais,Pas-de-Calais
CAGNICOURT,50.2082287456,2.99387065458,62182,62192,Pas-de-Calais,Pas-de-Calais
CALAIS,50.9502072754,1.87575566132,62100,62193,Pas-de-Calais,Pas-de-Calais
CALONNE RICOUART,50.4898416084,2.48534476198,62470,62194,Pas-de-Calais,Pas-de-Calais
CALONNE SUR LA LYS,50.6135521823,2.60895962502,62350,62195,Pas-de-Calais,Pas-de-Calais
LA CALOTTERIE,50.4789464513,1.71772196973,62170,62196,Pas-de-Calais,Pas-de-Calais
CAMBLAIN CHATELAIN,50.4770255596,2.45056284457,62470,62197,Pas-de-Calais,Pas-de-Calais
CAMBLIGNEUL,50.3796063239,2.61054254507,62690,62198,Pas-de-Calais,Pas-de-Calais
CAMBLAIN L ABBE,50.3732152487,2.63610604156,62690,62199,Pas-de-Calais,Pas-de-Calais
CAMBRIN,50.5116047377,2.73659179875,62149,62200,Pas-de-Calais,Pas-de-Calais
CAMIERS,50.5641187027,1.61276179612,62176,62201,Pas-de-Calais,Pas-de-Calais
CAMIERS,50.5641187027,1.61276179612,62176,62201,Pas-de-Calais,Pas-de-Calais
CAMPAGNE LES BOULONNAIS,50.6189686189,1.99566804739,62650,62202,Pas-de-Calais,Pas-de-Calais
CAMPAGNE LES GUINES,50.8407555351,1.89853626716,62340,62203,Pas-de-Calais,Pas-de-Calais
CAMPAGNE LES HESDIN,50.401191114,1.86634630857,62870,62204,Pas-de-Calais,Pas-de-Calais
CAMPAGNE LES WARDRECQUES,50.7136140049,2.33349766884,62120,62205,Pas-de-Calais,Pas-de-Calais
CAMPIGNEULLES LES GRANDES,50.4317716288,1.70627964186,62170,62206,Pas-de-Calais,Pas-de-Calais
CAMPIGNEULLES LES PETITES,50.4406093208,1.73639595025,62170,62207,Pas-de-Calais,Pas-de-Calais
CANETTEMONT,50.2798293137,2.36334823406,62270,62208,Pas-de-Calais,Pas-de-Calais
CANLERS,50.4863634901,2.14578275774,62310,62209,Pas-de-Calais,Pas-de-Calais
CANTELEUX,50.2220372067,2.31306541614,62270,62210,Pas-de-Calais,Pas-de-Calais
CAPELLE FERMONT,50.3456037658,2.61751195169,62690,62211,Pas-de-Calais,Pas-de-Calais
CAPELLE LES HESDIN,50.3470946607,1.99114146583,62140,62212,Pas-de-Calais,Pas-de-Calais
CARENCY,50.3786422794,2.7000271609,62144,62213,Pas-de-Calais,Pas-de-Calais
CARLY,50.6548213012,1.71112187076,62830,62214,Pas-de-Calais,Pas-de-Calais
CARVIN,50.4895185959,2.94858062937,62220,62215,Pas-de-Calais,Pas-de-Calais
LA CAUCHIE,50.2049912603,2.58249828284,62158,62216,Pas-de-Calais,Pas-de-Calais
CAUCHY A LA TOUR,50.5047864537,2.44974030755,62260,62217,Pas-de-Calais,Pas-de-Calais
CAUCOURT,50.3943730066,2.57209168767,62150,62218,Pas-de-Calais,Pas-de-Calais
CAUMONT,50.2933192344,2.03127032068,62140,62219,Pas-de-Calais,Pas-de-Calais
CAVRON ST MARTIN,50.4210471112,2.00405279554,62140,62220,Pas-de-Calais,Pas-de-Calais
CHELERS,50.3815791457,2.48784596215,62127,62221,Pas-de-Calais,Pas-de-Calais
CHERIENNES,50.3116108089,2.03441974871,62140,62222,Pas-de-Calais,Pas-de-Calais
CHERISY,50.233594509,2.91299322756,62128,62223,Pas-de-Calais,Pas-de-Calais
CHOCQUES,50.5404138209,2.56222999188,62920,62224,Pas-de-Calais,Pas-de-Calais
CLAIRMARAIS,50.7691557578,2.34273928671,62500,62225,Pas-de-Calais,Pas-de-Calais
CLENLEU,50.5280730059,1.88459632489,62650,62227,Pas-de-Calais,Pas-de-Calais
CLERQUES,50.7939031118,1.98394387825,62890,62228,Pas-de-Calais,Pas-de-Calais
CLETY,50.6533415783,2.18209813078,62380,62229,Pas-de-Calais,Pas-de-Calais
COLEMBERT,50.7498495112,1.82728211556,62142,62230,Pas-de-Calais,Pas-de-Calais
COLLINE BEAUMONT,50.3429997005,1.67370320424,62180,62231,Pas-de-Calais,Pas-de-Calais
LA COMTE,50.4259527407,2.49981751816,62150,62232,Pas-de-Calais,Pas-de-Calais
CONCHIL LE TEMPLE,50.3675406641,1.6749678298,62180,62233,Pas-de-Calais,Pas-de-Calais
CONCHY SUR CANCHE,50.2932943413,2.19176240414,62270,62234,Pas-de-Calais,Pas-de-Calais
CONDETTE,50.6499272537,1.63946214432,62360,62235,Pas-de-Calais,Pas-de-Calais
CONTES,50.4166808226,1.96163690095,62990,62236,Pas-de-Calais,Pas-de-Calais
CONTEVILLE LES BOULOGNE,50.7441321021,1.72974942382,62126,62237,Pas-de-Calais,Pas-de-Calais
CONTEVILLE EN TERNOIS,50.4329844864,2.32879432412,62130,62238,Pas-de-Calais,Pas-de-Calais
COQUELLES,50.929612545,1.81411630613,62231,62239,Pas-de-Calais,Pas-de-Calais
CORBEHEM,50.3351261232,3.0477618854,62112,62240,Pas-de-Calais,Pas-de-Calais
CORMONT,50.5639416071,1.74295071169,62630,62241,Pas-de-Calais,Pas-de-Calais
COUIN,50.133455749,2.53396562717,62760,62242,Pas-de-Calais,Pas-de-Calais
COULLEMONT,50.218441414,2.48202998649,62158,62243,Pas-de-Calais,Pas-de-Calais
COULOGNE,50.916752799,1.88656499297,62137,62244,Pas-de-Calais,Pas-de-Calais
COULOMBY,50.7093724516,2.00012790111,62380,62245,Pas-de-Calais,Pas-de-Calais
COUPELLE NEUVE,50.4980306908,2.10823141445,62310,62246,Pas-de-Calais,Pas-de-Calais
COUPELLE VIEILLE,50.5329987345,2.07763347202,62310,62247,Pas-de-Calais,Pas-de-Calais
COURCELLES LE COMTE,50.1574659714,2.77662394023,62121,62248,Pas-de-Calais,Pas-de-Calais
COURCELLES LES LENS,50.4147715319,3.01497181219,62970,62249,Pas-de-Calais,Pas-de-Calais
COURRIERES,50.4532038748,2.94633053767,62710,62250,Pas-de-Calais,Pas-de-Calais
COURSET,50.644204376,1.85186054058,62240,62251,Pas-de-Calais,Pas-de-Calais
LA COUTURE,50.5786372651,2.69951640297,62136,62252,Pas-de-Calais,Pas-de-Calais
COUTURELLE,50.2066022769,2.49814698704,62158,62253,Pas-de-Calais,Pas-de-Calais
COYECQUES,50.6006814818,2.18485516321,62560,62254,Pas-de-Calais,Pas-de-Calais
CREMAREST,50.7007092157,1.78896697788,62240,62255,Pas-de-Calais,Pas-de-Calais
CREPY,50.4725099777,2.20322348829,62310,62256,Pas-de-Calais,Pas-de-Calais
CREQUY,50.5028112008,2.03862864649,62310,62257,Pas-de-Calais,Pas-de-Calais
CROISETTE,50.353867612,2.26482730869,62130,62258,Pas-de-Calais,Pas-de-Calais
CROISILLES,50.1978734873,2.88112932349,62128,62259,Pas-de-Calais,Pas-de-Calais
CROIX EN TERNOIS,50.3833079457,2.27273086096,62130,62260,Pas-de-Calais,Pas-de-Calais
CUCQ,50.4861371651,1.6129406035,62780,62261,Pas-de-Calais,Pas-de-Calais
CUCQ,50.4861371651,1.6129406035,62780,62261,Pas-de-Calais,Pas-de-Calais
CUCQ,50.4861371651,1.6129406035,62780,62261,Pas-de-Calais,Pas-de-Calais
CUINCHY,50.5192106267,2.74651659216,62149,62262,Pas-de-Calais,Pas-de-Calais
DAINVILLE,50.2771637475,2.71345127608,62000,62263,Pas-de-Calais,Pas-de-Calais
DANNES,50.5927758846,1.60549165729,62187,62264,Pas-de-Calais,Pas-de-Calais
DELETTES,50.6223136659,2.21751946622,62129,62265,Pas-de-Calais,Pas-de-Calais
DENIER,50.2905902827,2.44714550707,62810,62266,Pas-de-Calais,Pas-de-Calais
DENNEBROEUCQ,50.5841623425,2.15571582187,62560,62267,Pas-de-Calais,Pas-de-Calais
DESVRES,50.6749344627,1.82879354348,62240,62268,Pas-de-Calais,Pas-de-Calais
DIEVAL,50.4365599827,2.44830895254,62460,62269,Pas-de-Calais,Pas-de-Calais
DIVION,50.4697599295,2.50465277071,62460,62270,Pas-de-Calais,Pas-de-Calais
DOHEM,50.6269973774,2.16928920194,62380,62271,Pas-de-Calais,Pas-de-Calais
DOUCHY LES AYETTE,50.1758311935,2.71038948013,62116,62272,Pas-de-Calais,Pas-de-Calais
DOUDEAUVILLE,50.6239084374,1.83106911247,62830,62273,Pas-de-Calais,Pas-de-Calais
DOURGES,50.4393889238,2.98726838092,62119,62274,Pas-de-Calais,Pas-de-Calais
DOURIEZ,50.3384867372,1.88223144909,62870,62275,Pas-de-Calais,Pas-de-Calais
DOUVRIN,50.5121447638,2.8263130337,62138,62276,Pas-de-Calais,Pas-de-Calais
DROCOURT,50.3900419812,2.93220470295,62320,62277,Pas-de-Calais,Pas-de-Calais
DROUVIN LE MARAIS,50.4892270417,2.63277217205,62131,62278,Pas-de-Calais,Pas-de-Calais
DUISANS,50.3016242398,2.69606455285,62161,62279,Pas-de-Calais,Pas-de-Calais
DURY,50.2481728938,3.00391068828,62156,62280,Pas-de-Calais,Pas-de-Calais
ECHINGHEN,50.7013312992,1.65483173967,62360,62281,Pas-de-Calais,Pas-de-Calais
ECLIMEUX,50.3960082983,2.18049856502,62770,62282,Pas-de-Calais,Pas-de-Calais
ECOIVRES,50.3246377433,2.28557967966,62270,62283,Pas-de-Calais,Pas-de-Calais
ECOURT ST QUENTIN,50.2606003824,3.06198342767,62860,62284,Pas-de-Calais,Pas-de-Calais
ECOUST ST MEIN,50.1738217586,2.90196588934,62128,62285,Pas-de-Calais,Pas-de-Calais
ECQUEDECQUES,50.5601376893,2.44103713077,62190,62286,Pas-de-Calais,Pas-de-Calais
ECQUES,50.6751011115,2.28909761313,62129,62288,Pas-de-Calais,Pas-de-Calais
ECUIRES,50.4375878146,1.76808279831,62170,62289,Pas-de-Calais,Pas-de-Calais
ECURIE,50.3328667178,2.76793109769,62223,62290,Pas-de-Calais,Pas-de-Calais
ELEU DIT LEAUWETTE,50.4182625415,2.81150914933,62300,62291,Pas-de-Calais,Pas-de-Calais
ELNES,50.6860806657,2.11534643648,62380,62292,Pas-de-Calais,Pas-de-Calais
EMBRY,50.4961583161,1.95703731112,62990,62293,Pas-de-Calais,Pas-de-Calais
ENGUINEGATTE,50.6082639968,2.26812644414,62145,62294,Pas-de-Calais,Pas-de-Calais
ENQUIN LES MINES,50.5860830884,2.29343023005,62145,62295,Pas-de-Calais,Pas-de-Calais
ENQUIN SUR BAILLONS,50.57162689,1.84772501897,62650,62296,Pas-de-Calais,Pas-de-Calais
EPERLECQUES,50.8183914819,2.16069366951,62910,62297,Pas-de-Calais,Pas-de-Calais
EPINOY,50.2312654081,3.15940386461,62860,62298,Pas-de-Calais,Pas-de-Calais
EPS,50.4548816215,2.29608712353,62134,62299,Pas-de-Calais,Pas-de-Calais
EQUIHEN PLAGE,50.6793131074,1.57627344046,62224,62300,Pas-de-Calais,Pas-de-Calais
EQUIRRE,50.4795228175,2.23471114879,62134,62301,Pas-de-Calais,Pas-de-Calais
ERGNY,50.5887514874,1.97473205888,62650,62302,Pas-de-Calais,Pas-de-Calais
ERIN,50.4304811529,2.21886321071,62134,62303,Pas-de-Calais,Pas-de-Calais
ERNY ST JULIEN,50.5839233636,2.25140626649,62960,62304,Pas-de-Calais,Pas-de-Calais
ERVILLERS,50.1644439777,2.82560253669,62121,62306,Pas-de-Calais,Pas-de-Calais
ESCALLES,50.9112503142,1.72061882421,62179,62307,Pas-de-Calais,Pas-de-Calais
ESCOEUILLES,50.7236925633,1.93553476901,62850,62308,Pas-de-Calais,Pas-de-Calais
ESQUERDES,50.7009057679,2.17889940044,62380,62309,Pas-de-Calais,Pas-de-Calais
ESSARS,50.5483122969,2.66191048635,62400,62310,Pas-de-Calais,Pas-de-Calais
ESTEVELLES,50.4792333773,2.9072255969,62880,62311,Pas-de-Calais,Pas-de-Calais
ESTREE,50.4955374947,1.80353730749,62170,62312,Pas-de-Calais,Pas-de-Calais
ESTREE BLANCHE,50.5930088193,2.32026164871,62145,62313,Pas-de-Calais,Pas-de-Calais
ESTREE CAUCHY,50.3991885256,2.61140942771,62690,62314,Pas-de-Calais,Pas-de-Calais
ESTREELLES,50.5013343429,1.77932498079,62170,62315,Pas-de-Calais,Pas-de-Calais
ESTREE WAMIN,50.2689484994,2.39437823865,62810,62316,Pas-de-Calais,Pas-de-Calais
ETAING,50.2720246326,2.99815975036,62156,62317,Pas-de-Calais,Pas-de-Calais
ETAPLES,50.5235816785,1.65199985504,62630,62318,Pas-de-Calais,Pas-de-Calais
ETERPIGNY,50.2560087957,2.98044212985,62156,62319,Pas-de-Calais,Pas-de-Calais
ETRUN,50.3171481839,2.68183149447,62161,62320,Pas-de-Calais,Pas-de-Calais
EVIN MALMAISON,50.4353563235,3.03002444738,62141,62321,Pas-de-Calais,Pas-de-Calais
FAMECHON,50.1439770504,2.45778315136,62760,62322,Pas-de-Calais,Pas-de-Calais
FAMPOUX,50.2998803664,2.87181354867,62118,62323,Pas-de-Calais,Pas-de-Calais
FARBUS,50.3602196651,2.82681103336,62580,62324,Pas-de-Calais,Pas-de-Calais
FAUQUEMBERGUES,50.5933148828,2.09984616722,62560,62325,Pas-de-Calais,Pas-de-Calais
FAVREUIL,50.1256507438,2.85908637048,62450,62326,Pas-de-Calais,Pas-de-Calais
FEBVIN PALFART,50.5333989825,2.30304274848,62960,62327,Pas-de-Calais,Pas-de-Calais
FERFAY,50.521404257,2.43125603761,62260,62328,Pas-de-Calais,Pas-de-Calais
FERQUES,50.8288565205,1.7680736791,62250,62329,Pas-de-Calais,Pas-de-Calais
FESTUBERT,50.5446581516,2.7365385521,62149,62330,Pas-de-Calais,Pas-de-Calais
FEUCHY,50.2847198713,2.84925984061,62223,62331,Pas-de-Calais,Pas-de-Calais
FICHEUX,50.2258571465,2.74623560668,62173,62332,Pas-de-Calais,Pas-de-Calais
FIEFS,50.4999837138,2.32108014368,62134,62333,Pas-de-Calais,Pas-de-Calais
FIENNES,50.8239442286,1.83126229183,62132,62334,Pas-de-Calais,Pas-de-Calais
FILLIEVRES,50.3171424803,2.16170089705,62770,62335,Pas-de-Calais,Pas-de-Calais
FLECHIN,50.5587478522,2.28119677571,62960,62336,Pas-de-Calais,Pas-de-Calais
FLERS,50.3212035167,2.25448501079,62270,62337,Pas-de-Calais,Pas-de-Calais
FLEURBAIX,50.6384888387,2.83066487498,62840,62338,Pas-de-Calais,Pas-de-Calais
FLEURY,50.4235609474,2.25298412174,62134,62339,Pas-de-Calais,Pas-de-Calais
FLORINGHEM,50.497209636,2.42943014623,62550,62340,Pas-de-Calais,Pas-de-Calais
FONCQUEVILLERS,50.1456346313,2.62269335519,62111,62341,Pas-de-Calais,Pas-de-Calais
FONTAINE LES BOULANS,50.4986573015,2.28398463259,62134,62342,Pas-de-Calais,Pas-de-Calais
FONTAINE LES CROISILLES,50.2157524515,2.90436080494,62128,62343,Pas-de-Calais,Pas-de-Calais
FONTAINE LES HERMANS,50.5275299556,2.33764506206,62550,62344,Pas-de-Calais,Pas-de-Calais
FONTAINE L ETALON,50.3021964061,2.06687302766,62390,62345,Pas-de-Calais,Pas-de-Calais
FORTEL EN ARTOIS,50.2579701722,2.22982753471,62270,62346,Pas-de-Calais,Pas-de-Calais
FOSSEUX,50.2541868154,2.56492880738,62810,62347,Pas-de-Calais,Pas-de-Calais
FOUFFLIN RICAMETZ,50.3499914405,2.38708909848,62130,62348,Pas-de-Calais,Pas-de-Calais
FOUQUEREUIL,50.5207754925,2.59890688489,62232,62349,Pas-de-Calais,Pas-de-Calais
FOUQUIERES LES BETHUNE,50.5124125189,2.61269523201,62232,62350,Pas-de-Calais,Pas-de-Calais
FOUQUIERES LES LENS,50.4292454614,2.90611987264,62740,62351,Pas-de-Calais,Pas-de-Calais
FRAMECOURT,50.3232859684,2.30531032543,62130,62352,Pas-de-Calais,Pas-de-Calais
FREMICOURT,50.112643271,2.90288307097,62450,62353,Pas-de-Calais,Pas-de-Calais
FRENCQ,50.5617772282,1.68949161438,62630,62354,Pas-de-Calais,Pas-de-Calais
FRESNES LES MONTAUBAN,50.3362535574,2.92878850685,62490,62355,Pas-de-Calais,Pas-de-Calais
FRESNICOURT LE DOLMEN,50.4248203734,2.60417768475,62150,62356,Pas-de-Calais,Pas-de-Calais
FRESNOY,50.3739202398,2.13763944148,62770,62357,Pas-de-Calais,Pas-de-Calais
FRESNOY EN GOHELLE,50.3685369312,2.89601093482,62580,62358,Pas-de-Calais,Pas-de-Calais
FRESSIN,50.4488605209,2.05259326434,62140,62359,Pas-de-Calais,Pas-de-Calais
FRETHUN,50.9121649744,1.81683480747,62185,62360,Pas-de-Calais,Pas-de-Calais
FREVENT,50.270911587,2.29293491451,62270,62361,Pas-de-Calais,Pas-de-Calais
FREVILLERS,50.40086365,2.52420922895,62127,62362,Pas-de-Calais,Pas-de-Calais
FREVIN CAPELLE,50.3505908973,2.63573550055,62690,62363,Pas-de-Calais,Pas-de-Calais
FRUGES,50.5130111281,2.1230697319,62310,62364,Pas-de-Calais,Pas-de-Calais
GALAMETZ,50.3258571911,2.13007564683,62770,62365,Pas-de-Calais,Pas-de-Calais
GAUCHIN LEGAL,50.408974638,2.57827135438,62150,62366,Pas-de-Calais,Pas-de-Calais
GAUCHIN VERLOINGT,50.3896471445,2.31551845708,62130,62367,Pas-de-Calais,Pas-de-Calais
GAUDIEMPRE,50.1751742719,2.52871563115,62760,62368,Pas-de-Calais,Pas-de-Calais
GAVRELLE,50.3261836927,2.88569261923,62580,62369,Pas-de-Calais,Pas-de-Calais
GENNES IVERGNY,50.2741036632,2.06316402606,62390,62370,Pas-de-Calais,Pas-de-Calais
GIVENCHY EN GOHELLE,50.3925166262,2.77782748947,62580,62371,Pas-de-Calais,Pas-de-Calais
GIVENCHY LE NOBLE,50.2999577291,2.4906551045,62810,62372,Pas-de-Calais,Pas-de-Calais
GIVENCHY LES LA BASSEE,50.5319568907,2.7603145898,62149,62373,Pas-de-Calais,Pas-de-Calais
GOMIECOURT,50.1482444554,2.80012683443,62121,62374,Pas-de-Calais,Pas-de-Calais
GOMMECOURT,50.1379205953,2.65284245293,62111,62375,Pas-de-Calais,Pas-de-Calais
GONNEHEM,50.5645138274,2.56749470477,62920,62376,Pas-de-Calais,Pas-de-Calais
GOSNAY,50.5088591145,2.58721404812,62199,62377,Pas-de-Calais,Pas-de-Calais
GOUVES,50.2964618298,2.64441572265,62123,62378,Pas-de-Calais,Pas-de-Calais
GOUY EN ARTOIS,50.2427202396,2.59069547826,62123,62379,Pas-de-Calais,Pas-de-Calais
GOUY SERVINS,50.4026129183,2.65579808326,62530,62380,Pas-de-Calais,Pas-de-Calais
GOUY EN TERNOIS,50.3226610933,2.41085838264,62127,62381,Pas-de-Calais,Pas-de-Calais
GOUY ST ANDRE,50.3737414142,1.90925846468,62870,62382,Pas-de-Calais,Pas-de-Calais
GOUY SOUS BELLONNE,50.3145124236,3.05826904717,62112,62383,Pas-de-Calais,Pas-de-Calais
GRAINCOURT LES HAVRINCOURT,50.1424794757,3.09706084719,62147,62384,Pas-de-Calais,Pas-de-Calais
GRAND RULLECOURT,50.2543107636,2.47447539793,62810,62385,Pas-de-Calais,Pas-de-Calais
GRENAY,50.4496814864,2.74513302656,62160,62386,Pas-de-Calais,Pas-de-Calais
GREVILLERS,50.1018030363,2.7985377862,62450,62387,Pas-de-Calais,Pas-de-Calais
GRIGNY,50.3823543208,2.06358217112,62140,62388,Pas-de-Calais,Pas-de-Calais
GRINCOURT LES PAS,50.1780241408,2.48803738534,62760,62389,Pas-de-Calais,Pas-de-Calais
GROFFLIERS,50.3852621579,1.60399303027,62600,62390,Pas-de-Calais,Pas-de-Calais
GUARBECQUE,50.6071737755,2.48934824993,62330,62391,Pas-de-Calais,Pas-de-Calais
GUEMAPPE,50.2507335159,2.89301877431,62128,62392,Pas-de-Calais,Pas-de-Calais
GUEMPS,50.9177532951,1.99730294047,62370,62393,Pas-de-Calais,Pas-de-Calais
GUIGNY,50.3280392669,1.99522776546,62140,62395,Pas-de-Calais,Pas-de-Calais
GUINECOURT,50.3477039372,2.22804664838,62130,62396,Pas-de-Calais,Pas-de-Calais
GUINES,50.8582256362,1.87057931185,62340,62397,Pas-de-Calais,Pas-de-Calais
GUISY,50.3877493268,2.00263953159,62140,62398,Pas-de-Calais,Pas-de-Calais
HABARCQ,50.3112006109,2.60710466393,62123,62399,Pas-de-Calais,Pas-de-Calais
HAILLICOURT,50.4758957511,2.57933383024,62940,62400,Pas-de-Calais,Pas-de-Calais
HAISNES,50.500965786,2.79702254759,62138,62401,Pas-de-Calais,Pas-de-Calais
HALINGHEN,50.6041744819,1.68261824682,62830,62402,Pas-de-Calais,Pas-de-Calais
HALLINES,50.7007255503,2.20827364581,62570,62403,Pas-de-Calais,Pas-de-Calais
